Id,Title,UrlLink,Author,Keywords,CreatedAt,Hidden,PerformanceOnly
963,"Elaine Alvarez Headlines San Diego Opera’s ‘Florencia en el Amazonas’ ",http://operawire.com/elaine-alvarez-headlines-san-diego-operas-florencia-en-el-amazona/,"OperaWire ",Florencia_en_el_Amazonas,2018-02-24 00:00:00.000,0,0
964,"A Night at the Opera ",https://www.cntraveler.com/story/what-to-do-in-san-diego-this-month,Conde Nast Traveller,Florencia_en_el_Amazonas,2018-03-01 00:00:00.000,0,0
965,"BWW Feature: SAN DIEGO OPERA 2018-19 SEASON at the San Diego Civic Center, and More",https://www.broadwayworld.com/bwwopera/article/BWW-Feature-SAN-DIEGO-OPERA-2018-19-SEASON-at-the-San-Diego-Civic-Center-and-More-20180308,Broadway World,NULL,2018-03-08 00:00:00.000,0,0
966,S.D. Opera embraces Latino culture with 'Florencia',http://www.sandiegouniontribune.com/entertainment/theater/sd-et-preview-florencia-20180311-story.html,San Diego Union Tribune,Florencia_en_el_Amazonas,2018-03-11 00:00:00.000,0,0
967,"Artist Of The Week: Elaine Alvarez Sings Her First ‘Florencia En El Amazonas’ ",http://operawire.com/artist-of-the-week-elaine-alvarez-sings-her-first-florencia-en-el-amazonas/,OperaWire,Florencia_en_el_Amazonas,2018-03-12 00:00:00.000,0,0
968,San Diego City Beat Short List: Florencia en el Amazonas,http://sdcitybeat.com/upcoming-events/short-list-event-picks/florencia-en-el-amazonas-from-haarlem-to-harlem-and-black-ca/,SD City Beat,Florencia_en_el_Amazonas,2018-03-13 00:00:00.000,0,0
969,"San Diego Opera Presents Spanish Opera ",https://www.nbcsandiego.com/on-air/as-seen-on/San-Diego-Opera-Presents-Spanish-Opera_San-Diego-477106483.html,NBV 7/39,Florencia_en_el_Amazonas,2018-03-16 00:00:00.000,0,0
970,"  San Diego Opera Journeys Down River With ‘Florencia En El Amazonas’",http://www.kpbs.org/news/2018/mar/16/san-diego-opera-journeys-down-river-florencia-en-e/,KPBS,Florencia_en_el_Amazonas,2018-03-16 00:00:00.000,0,0
971,BWW Interview: Elaine Alvarez of San Diego Opera's Production of Florencia en el Amazonas,https://www.broadwayworld.com/bwwopera/article/BWW-Interview-Elaine-Alvarez-of-San-Diego-Operas-Production-of-Florencia-en-el-Amazonas-20180317,Broadway World,Florencia en el Amazonas,2018-03-17 00:00:00.000,0,0
972,San Diego Opera's Florencia en el Amazonas,http://operatattler.typepad.com/opera/2018/03/san-diego-florencia-en-el-amazonas.html,"The Opera Tattler ",Florencia_en_el_Amazonas,2018-03-18 00:00:00.000,0,0
973,"Review: Singing the most magical element in 'Florencia' ",http://www.sandiegouniontribune.com/entertainment/theater/sd-me-review-opera-20180318-story.html,San Diego Union Tribune,Florencia_en_el_Amazonas,2018-03-19 00:00:00.000,0,0
974,‘Florencia En El Amazonas’ at San Diego Opera until March 25,http://www.kusi.com/florencia-en-el-amazonas-san-diego-opera-march-25/,KUSI,Florencia_en_el_Amazonas,2018-03-16 00:00:00.000,0,0
975,"Review: Exotic, Musically Rich Production of Daniel Catán’s ‘Florencia en el Amazonas’",http://www.sandiegostory.com/exotic-musically-rich-production-of-daniel-catans-florencia-en-el-amazonas/,San Diego Story,Florencia_en_el_Amazonas,2018-03-19 00:00:00.000,0,0
976,"Review: Magical, mystical, mellifluous Amazon",http://www.concertonet.com/scripts/review.php?ID_review=12990,Concertonet,Florencia_en_el_Amazonas,2018-03-18 00:00:00.000,0,0
977,Review: Travel Down a Magic River in “Florencia en el Amazonas” at San Diego Opera,https://timesofsandiego.com/arts/2018/03/22/travel-down-a-magic-river-in-florencia-en-el-amazonas-at-the-san-diego-opera/,Times of San Diego,Florencia_en_el_Amazonas,2018-03-22 00:00:00.000,0,0
978,"TCU Announces World Premiere Opera in Partnership with US Army and San Diego Opera ",https://www.broadwayworld.com/dallas/article/TCU-Announces-World-Premiere-Opera-in-Partnership-with-US-Army-20180320,Broadway World,NULL,2018-03-21 00:00:00.000,0,0
979,"Review: A pleasure to behold but Florencia in el Amazonas jackknifes into murky territory at San Diego Opera ",http://operachaser.blogspot.com/2018/03/a-pleasure-to-behold-but-florencia-in.html,"Opera Chaser ",Florencia_en_el_Amazonas,2018-03-22 00:00:00.000,0,0
980,Review: SAN DIEGO OPERA'S FLORENCIA EN LA AMAZONAS at San Diego Civic Center,https://www.broadwayworld.com/bwwopera/article/BWW-Review-SAN-DIEGO-OPERAS-FLORENCIA-EN-LA-AMAZONAS-at-San-Diego-Civic-Center-20180323,Broadway World,Florencia_en_el_Amazonas,2018-03-23 00:00:00.000,0,0
981,Review: San Diego’s Ravishing Florencia,http://www.operatoday.com/content/2018/03/san_diegos_ravi.php,OperaToday,Florencia_en_el_Amazonas,2018-03-25 00:00:00.000,0,0
982,Alzheimer's day care center designed like the 1950s opens in April in San Diego,http://www.dailymail.co.uk/news/article-5570041/Alzheimers-day-care-center-designed-like-1950s-opens-April-San-Diego.html,Daily Mail,NULL,2018-04-02 00:00:00.000,0,0
983,Behind the Scenes: San Diego Opera,https://www.operanews.com/Opera_News_Magazine/2018/3/Departments/Behind_the_Scenes__San_Diego_Opera.html,"Opera News ",NULL,2018-03-26 00:00:00.000,0,0
984,"A Butterfly, but not from Puccini",https://www.schmopera.com/a-butterfly-but-not-from-puccini/,"Schmopera ",Florencia_en_el_Amazonas,2018-03-26 00:00:00.000,0,0
985,"Opera stars Lindstrom, Grimsley reunite for 'One Amazing Night'",http://www.sandiegouniontribune.com/entertainment/classical-music/sd-et-opera-concert-20180429-story.html,San Diego Union Tribune,One_Amazing_Night,2018-04-29 00:00:00.000,0,0
986,Lise Lindstrom and Greer Grimsley Easily Exceed the Billing of ‘One Amazing Night’ for San Diego Opera,http://www.sandiegostory.com/lise-lindstrom-and-greer-grimsley-easily-exceed-the-billing-of-one-amazing-night-for-san-diego-opera/,"San Diego Story ",One_Amazing_Night,2018-05-06 00:00:00.000,0,0
987,"NEA Grants San Diego Opera $25,000 Grant For ‘The Last Dream of Frida and Diego’ ",http://operawire.com/nea-grants-san-diego-opera-25000-grant-for-the-last-dream-of-frida-and-diego/,OperaWire,The_Last_Dream_Of_Frida_And_Diego,2018-05-10 00:00:00.000,0,0
988,One Amazing Night at the San Diego Opera,https://www.sandiegoreader.com/news/2018/may/17/classical-emone-amazing-nightem-san-diego-opera/,San Diego Reader,One_Amazing_Night,2018-05-17 00:00:00.000,0,0
989,BWW Review: SAN DIEGO OPERA'S ONE AMAZING NIGHT at The Balboa Theater,https://www.broadwayworld.com/bwwopera/article/BWW-Review-SAN-DIEGO-OPERAS-ONE-AMAZING-NIGHT-at-The-Balboa-Theater-20180517,"Broadway World ",One_Amazing_Night,2018-05-17 00:00:00.000,0,0
990,"San Diego Opera Awarded Three Grants From California Arts Council ",http://operawire.com/san-diego-opera-awarded-three-grants-from-california-arts-council/,Opera Wire,NULL,2018-06-13 00:00:00.000,0,0
991,"Four years later, downsized San Diego Opera is stable, growing",http://www.sandiegouniontribune.com/entertainment/theater/sd-et-opera-update-20180715-story.html,San Diego Union Tribune,NULL,2018-07-15 00:00:00.000,0,0
992,San Diego Opera Announces Two Big Changes,http://operawire.com/san-diego-opera-announces-two-big-changes/,"Opera Wire ",NULL,2018-07-15 00:00:00.000,0,0
993,Changes in San Diego Opera’s 2018-2019 Season,http://www.sandiegostory.com/changes-in-san-diego-operas-2018-2019-season/,"San Diego Story ",NULL,2018-07-18 00:00:00.000,0,0
994,San Diego Opera & SDSU Appoint Director of Opera Theatre,http://operawire.com/san-diego-opera-sdsu-appoint-director-of-opera-theatre/,OperaWire,NULL,2018-08-03 00:00:00.000,0,0
995,"San Diego Opera's new hires show stability, new focus on diversity",http://www.sandiegouniontribune.com/entertainment/classical-music/sd-no-opera-hires-20180827-story.html,San Diego Union Tribune,NULL,2018-08-28 00:00:00.000,0,0
996,Dominic Domingo joins San Diego Opera; Andrea Puente-Catan also comes aboard,http://www.sandiegometro.com/2018/08/daily-business-report-aug-29-2018/,San Diego Metro,NULL,2018-08-29 00:00:00.000,0,0
997,San Diego Opera Announces Two Major Appointments,http://operawire.com/san-diego-opera-announces-two-major-appointments/,OperaWire,NULL,2018-08-28 00:00:00.000,0,0
998,"Tito Capobianco, former San Diego Opera leader, dies at 87","http://www.sandiegouniontribune.com/entertainment/classical-music/sd-me-obit-capobianco-20180909-story,amp.html?__twitter_impression=true",San Diego Union  Tribune,NULL,2018-09-09 00:00:00.000,0,0
999,San Diego Opera sings a new song,http://sdcitybeat.com/culture/features/singing-a-new-song/,"San Diego City Beat ",NULL,2018-10-10 00:00:00.000,0,0
1000,Underclass uprising: Servants gain the upper hand in San Diego Opera's ‘The Marriage of Figaro’,http://www.sandiegouniontribune.com/entertainment/classical-music/sd-et-classical-opera-figaro-20181005-story.html,San Diego Union Tribune,The_Marriage_of_Figaro,2018-10-14 00:00:00.000,0,0
1001,"SD Opera Announces Free Lunchtime Concerts ",https://www.nbcsandiego.com/news/local/SD-Opera-Announces--497444891.html,KNSD 7/39,NULL,2018-10-13 00:00:00.000,0,0
1002,San Diego Opera Announces Schedule For Opera on the Concourse 2018-19,http://operawire.com/san-diego-opera-announces-schedule-for-opera-on-the-concourse-2018-19/,"OperaWire ",NULL,2018-10-12 00:00:00.000,0,0
1003,"Calling Out Power and Privilege, Mozart’s ‘The Marriage of Figaro’ Proves a Timely Offering to Open San Diego Opera’s Season",http://www.sandiegostory.com/calling-out-power-and-privilege-mozarts-the-marriage-of-figaro-proves-a-timely-offering-to-open-san-diego-operas-season/,"San Diego Story ",The_Marriage_Of_Figaro,2018-10-13 00:00:00.000,0,0
1004,Talking with singers: Evan Hughes,https://www.schmopera.com/talking-with-singers-evan-hughes/,Schmopera,The_Marriage_Of_Figaro,2018-10-17 00:00:00.000,0,0
1005,"BWW Interview: Stephen Lawless, Director of San Diego OPERA'S Civic Center Production of THE MARRIAGE OF FIGARO",https://www.broadwayworld.com/bwwopera/article/BWW-Interview-Stephen-Lawless-Director-of-San-Diego-OPERAS-Civic-Center-Production-of-THE-MARRIAGE-OF-FIGARO-20181017,Broadway World,The_Marriage_Of_Figaro,2018-10-17 00:00:00.000,0,0
1006,Behind The Scenes Of San Diego Opera’s ‘The Marriage Of Figaro’,https://www.kpbs.org/news/2018/oct/19/behind-scenes-san-diego-operas-marriage-figaro/,KPBS,The_Marriage_Of_Figaro,2018-10-19 00:00:00.000,0,0
1007,"Sarah B Marsh-Rebelo & San Diego Opera ",http://www.gbsan.com/feel-good-friday/sarah-b-marsh-rebelo-san-diego-opera,GB,NULL,2018-10-19 00:00:00.000,0,0
1008,Review: San Diego Opera's majestic 'Figaro' a feast for the eyes and ears,http://www.sandiegouniontribune.com/entertainment/theater/sd-me-review-opera-20181022-story.html,San Diego Union Tribune,The_Marriage_Of_Figaro,2018-10-21 00:00:00.000,0,0
1009,Review: SD Opera’s ‘Figaro’ Delights in 2018-19 Season Opener,http://www.sandiegostory.com/sd-operas-figaro-delights-in-2018-19-season-opener/,"San Diego Story ",The_Marriage_Of_Figaro,2018-10-21 00:00:00.000,0,0
1010,Review: Ribaldy and symbolism dominate San Diego Opera’s largely successful “The Marriage of Figaro”,http://www.operawest.com/ribaldy-and-symbolism-dominate-san-diego-operas-largely-successful-the-marriage-of-figaro/,"OperaWest ",The_Marriage_Of_Figaro,2018-10-21 00:00:00.000,0,0
1011,"Review: Uninhibited, beautifully sung and marvellous on the eye, The Marriage of Figaro opens San Diego Opera's 54th season ",http://operachaser.blogspot.com/2018/10/uninhibited-beautifully-sung-and.html,"The Opera Chaser ",The_Marriage_Of_Figaro,2018-10-22 00:00:00.000,0,0
1012,Review: SAN DIEGO OPERA: THE MARRIAGE OF FIGARO at the Civic Center Theater,https://www.broadwayworld.com/bwwopera/article/BWW-Review-SAN-DIEGO-OPERA-THE-MARRIAGE-OF-FIGARO-at-the-Civic-Center-Theater-20181027,Broadway World,The_Marriage_Of_Figaro,2018-10-28 00:00:00.000,0,0
1013,San Diego Opera's longtime behind-the-scenes stars are stepping down,http://www.sandiegouniontribune.com/entertainment/classical-music/sd-et-classical-opera-retirement-20181028-story.html,San Diego Union Tribune,NULL,2018-10-28 00:00:00.000,0,0
1014,"Review: A Captivating “Marriage of Figaro” Opens San Diego Opera’s 54th Season – October 20, 2018",https://www.operawarhorses.com/2018/10/25/a-captivating-marriage-of-figaro-opens-san-diego-operas-54th-season-october-20-2018/,Opera Warhorses,The_Marriage_Of_Figaro,2018-10-25 00:00:00.000,0,0
1015,All is Excitement (and “Calm”) at the San Diego Opera,http://sdjewishjournal.com/sdjj/december-2018/all-is-excitement-and-calm-at-the-san-diego-opera/,San Diego Jewish Journal,All_Is_Calm,2018-11-28 00:00:00.000,0,0
1016,San Diego Opera Brings a New Production of ‘All Is Calm: the Christmas Truce of 1914’ to the Balboa Theatre,http://www.sandiegostory.com/san-diego-opera-brings-a-new-production-of-all-is-calm-the-christmas-truce-of-1914-to-the-balboa-theatre/,San Diego Story,All_Is_Calm,2018-11-24 00:00:00.000,0,0
1017,"In time for the holidays: Truthful, truce-full, family opera - 'All is Calm' onstage Dec. 7-9 in San Diego",https://www.lajollalight.com/art/music/sd-cm-ljl-opera-20181128-story.html?utm_source=wordfly&utm_medium=email&utm_campaign=11282019_InTheKnow_NOv&utm_content=version_A&sc=,La Jolla Light,All_Is_Calm,2018-11-27 00:00:00.000,0,0
1018,'All is Calm' choral opera recalls brief Christmas truce in World War I,https://www.sandiegouniontribune.com/entertainment/theater/sd-et-opera-alliscalm-20181123-story.html,San Diego Union Tribune,All_Is_Calm,2018-12-02 00:00:00.000,0,0
1019,"ALL IS CALM Interview: David Bennett, Juan Carlos Acosta, And Walter DuMelle at San Diego Opera",https://www.broadwayworld.com/bwwopera/article/BWW-Interview-David-Bennett-Juan-Carlos-Acosta-And-Walter-DuMelle-at-San-Diego-Opera-20181204,"Broadway World ",All_Is_Calm,2018-12-04 00:00:00.000,0,0
1020,All is Bright,http://sdcitybeat.com/upcoming-events/short-list-event-picks/all-is-calm-the-christmas-truce-of-1914-toast-of-gaslamp-and/,"San Diego City Beat ",All_Is_Calm,2018-12-05 00:00:00.000,0,0
1021,San Diego Opera’s ‘All Is Calm’ Looks To Christmas Truce Of 1914,https://www.kpbs.org/news/2018/dec/06/san-diego-operas-all-calm-looks-christmas-truce-19/,KPBS,All_Is_Calm,2018-12-06 00:00:00.000,0,0
1022,THE BUZZ: “All Is Calm” Remembers WWI and the Christmas Truce of 1914,https://vanguardculture.com/the-buzz-all-is-calm-remembers-wwi-and-the-christmas-truce-of-1914/,"Vanguard Culture ",All_Is_Calm,2018-12-07 00:00:00.000,0,0
1023,Review: Masterful 'All Is Calm' a powerful tribute to World War I's forgotten foot soldiers,https://www.sandiegouniontribune.com/entertainment/classical-music/sd-me-review-opera-20181208-story.html,San Diego Union Tribune,All_Is_Calm,2018-12-08 00:00:00.000,0,0
1024,"Review: Vibrant, Probing Production of ‘All Is Calm–The Christmas Truce of 1914’ at the Balboa",http://www.sandiegostory.com/vibrant-probing-production-of-all-is-calm-the-christmas-truce-of-1914-at-the-balboa/,"San Diego Story ",All_Is_Calm,2018-12-08 00:00:00.000,0,0
1025,Review: All Is Calm,http://operawire.com/san-diego-opera-2018-19-all-is-calm/,"OperaWire ",All_Is_Calm,2018-12-12 00:00:00.000,0,0
1026,San Diego Opera Announces ‘Opera Hack’,http://operawire.com/san-diego-opera-announces-opera-hack/,"Opera Wire ",NULL,2018-12-14 00:00:00.000,0,0
1027,Review: SAN DIEGO OPERA'S ALL IS CALM: THE CHRISTMAS TRUCE OF 1914 at the Balboa Theater,https://www.broadwayworld.com/san-diego/article/BWW-Review-SAN-DIEGO-OPERAS-ALL-IS-CALM-THE-CHRISTMAS-TRUCE-OF-1914-at-the-Balboa-Theater-20181215,"Broadway World ",All_Is_Calm,2018-12-17 00:00:00.000,0,0
1028,San Diego Opera planning 'hackathon' on cutting-edge stage technology,https://www.sandiegouniontribune.com/entertainment/classical-music/sd-no-opera-hack-20181217-story.html,San Diego Union Tribune,NULL,2018-12-18 00:00:00.000,0,0
1029,19 things we're looking forward to in the San Diego arts scene in 2019,https://www.sandiegouniontribune.com/entertainment/sd-et-look-ahead-arts-2019-story.html,San Diego Union Tribune,"Three_Decembers ",2018-12-30 00:00:00.000,0,0
1030,Year in review: 18 things we loved in the San Diego arts scene in 2018,https://www.sandiegouniontribune.com/entertainment/sd-et-arts-year-ender-looking-back-2018-story.html,San Diego Union Tribune,All_Is_Calm,2018-12-23 00:00:00.000,0,0
1031,The Falling and the Rising,https://www.sandiegouniontribune.com/entertainment/sd-et-arts-year-ender-looking-back-2018-story.html,DVIDS,NULL,2018-12-21 00:00:00.000,0,0
1032,2018: A Year of Winning Musical Collaborations Across the City,http://www.sandiegostory.com/2018-a-year-of-winning-musical-collaborations-across-the-city/,"San Diego Story ",NULL,2018-12-29 00:00:00.000,0,0
1033,At Home With Lee and Frank Goldberg,http://www.ranchandcoast.com/2019/01/01/at-home-with-lee-and-frank-goldberg/,"Ranch and Coast Magazine ",NULL,2019-01-01 00:00:00.000,0,0
1034,"Life imitates art in San Diego Opera's 'Rigoletto' ",https://www.sandiegouniontribune.com/entertainment/theater/sd-et-opera-rigoletto-preview-20190117-story.html,San Diego Union Tribune,Rigoletto,2019-01-27 00:00:00.000,0,0
1035,Tenor Scott Quinn May be the Villain in San Diego Opera’s ‘Rigoletto’–but He Has the Best Music,http://www.sandiegostory.com/tenor-scott-quinn-may-be-the-villain-in-san-diego-operas-rigoletto-but-he-has-the-best-music/,San Diego Story,Rigoletto,2019-01-25 00:00:00.000,0,0
1036,San Diego Opera Announces New Dates For Final Opera on the Concourse Events,http://operawire.com/san-diego-opera-announces-new-dates-for-final-opera-on-the-concourse-events/,OperaWire,NULL,2019-01-25 00:00:00.000,0,0
1037,BWW Interview: Alisa Jordheim of SAN DIEGO OPERA'S RIGOLETTO at San Diego Civic Center,https://www.broadwayworld.com/bwwopera/article/BWW-Interview-Alisa-Jordheim-of-SAN-DIEGO-OPERAS-RIGOLETTO-at-San-Diego-Civic-Center-20190128,Broadway World San Diego,Rigoletto,2019-01-28 00:00:00.000,0,0
1038,Review: Singing soars in San Diego Opera's 'Rigoletto' despite wobbly direction,https://www.sandiegouniontribune.com/entertainment/theater/sd-me-review-rigoletto-20190203-story.html,San Diego Union Tribune,Rigoletto,2019-02-03 00:00:00.000,0,0
1039,"Review: San Diego Opera’s Thrilling ‘Rigoletto’ ",http://www.sandiegostory.com/san-diego-operas-thrilling-rigoletto/,"San Diego Story ",Rigoletto,2019-02-04 00:00:00.000,0,0
1040,"Review: Gilda Steals the Show in San Diego Opera’s “Rigoletto” ",http://www.operawest.com/gilda-steals-the-show-in-san-diego-operas-rigoletto/,OperaWest,Rigoletto,2019-02-04 00:00:00.000,0,0
